rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
1,266367,2025-11-11T23:30:00.000Z,Michigan vs Wake Forest,Michigan -15,-110,2,86,"Home favorite with home_spread_last -15 and -110; market and totals imply separation consistent with heavy ML.",92-72,1,0,0,0,0,0,-1600,950,N/A,168.5,-108,-110,-15,-110,15,-110,2025-11-11 14:10:22.997974
2,264721,2025-11-12T00:00:00.000Z,UNC vs Radford,UNC -19.5,-112,2,85,"Spread rose from -18.5 to -19.5; home_spread_last -19.5 and -112 signal continued support to cover a large number.",94-66,1,0,0,0,0,0,-2400,1500,N/A,162.5,-109,-110,-19.5,-112,19.5,-107,2025-11-11 14:10:22.997974
3,264732,2025-11-12T01:00:00.000Z,Louisville vs Kentucky,Louisville -6.5,-110,2,84,"Home favorite with home_spread_last -6.5 at -110; ML trending to -252 suggests fair lay of two-to-three possessions.",88-80,1,0,0,0,0,0,-252,205,N/A,173.5,-110,-110,-6.5,-110,6.5,-110,2025-11-11 14:10:22.997974
4,266649,2025-11-12T03:00:00.000Z,Gonzaga vs Creighton,Gonzaga -11.5,-112,2,83,"Home favorite with home_spread_last -11.5 and -112; Zags’ home edge vs Creighton adjustments favors a double-digit win.",83-68,1,0,0,0,0,0,-774,532,N/A,165.5,-105,-115,-11.5,-112,11.5,-108,2025-11-11 14:10:22.997974
5,264701,2025-11-12T01:30:00.000Z,Illinois vs Texas Tech,Illinois -3.5,-115,2,82,"Short home favorite with home_spread_last -3.5 and -115; ML -180 aligns with late-game foul extension.",78-72,1,0,0,0,0,0,-180,145,N/A,168.5,-105,-110,-3.5,-115,3.5,-105,2025-11-11 14:10:22.997974
6,264714,2025-11-12T01:00:00.000Z,Kansas vs Texas A&M-CC,Kansas -27.5,-114,1,79,"Home favorite with home_spread_last -27.5 and -114; blowout profile vs significant talent gap.",97-59,1,0,0,0,0,0,-10000,3500,N/A,147.5,-105,-114,-27.5,-114,27.5,-106,2025-11-11 14:10:22.997974
7,266359,2025-11-12T01:00:00.000Z,Auburn vs Wofford,Auburn -27.5,-110,1,78,"Home favorite with home_spread_last -27.5 and -110; Auburn pace/athleticism supports extended margin.",96-62,1,0,0,0,0,0,-10000,1600,N/A,154.5,-105,-115,-27.5,-110,27.5,-110,2025-11-11 14:10:22.997974
8,264709,2025-11-12T01:30:00.000Z,Wisconsin vs Ball State,Ball State +27.5,-110,1,77,"Away underdog with away_spread_last +27.5 and -110; Wisconsin pace favors backdoor at this number.",74-53,0,0,1,0,0,0,-10000,2500,N/A,157.5,-110,-110,-27.5,-110,27.5,-110,2025-11-11 14:10:22.997974
9,264718,2025-11-12T02:00:00.000Z,BYU vs Delaware,BYU -36.5,-105,1,76,"Home favorite with home_spread_last -36.5 and -105; depth and shooting vs overmatched opponent.",102-60,1,0,0,0,0,0,-20000,2200,N/A,164.5,-108,-112,-36.5,-105,36.5,-115,2025-11-11 14:10:22.997974
10,271994,2025-11-12T02:00:00.000Z,Arizona vs N. Arizona,Arizona -35.5,-115,1,75,"Home favorite with home_spread_last -35.5 and -115; athletic edge drives extended margin.",98-58,1,0,0,0,0,0,-6500,2000,N/A,162.5,-105,-115,-35.5,-115,35.5,-105,2025-11-11 14:10:22.997974
11,264731,2025-11-12T00:00:00.000Z,Florida vs Florida St,Florida -17.5,-111,1,75,"Home favorite with home_spread_last -17.5 and -111; pricing holds at key number vs in-state rival.",86-68,1,0,0,0,0,0,-3297,1200,N/A,180.5,-105,-112,-17.5,-111,17.5,-110,2025-11-11 14:10:22.997974
1,264754,2025-11-12T23:30:00.000Z,Georgetown vs Binghamton,Binghamton +27.5,-110,3,91,"Early non-conference fade of an extreme chalk; majority spread sides underperform Nov–Jan and +25 or more gives multiple cover paths even in mismatches [web:6][web:13][web:15].",85-63,0,0,1,0,0,0,,4000,N/A,141.0,-110,-112,-27.5,-110,27.5,-110,2025-11-12 12:46:41.533925
2,264748,2025-11-13T00:00:00.000Z,St. Bonaventure vs Siena,St. Bonaventure -8.5,-110,2,86,"Manageable home chalk below double digits aligns with non-conference HCA range while avoiding inflated big-favorite tax often penalized early season [web:13][web:6][web:15].",76-63,1,0,0,0,0,0,-425,330,N/A,139.5,-110,-110,-8.5,-110,8.5,-110,2025-11-12 12:46:41.533925
3,264757,2025-11-13T01:00:00.000Z,Missouri vs Minnesota,Missouri -6.5,-115,2,84,"Sub-7 home favorite reduces endgame variance; early-season splits show fading majority spreads profitable, but short home favs within HCA band remain viable [web:6][web:13][web:15].",82-74,1,0,0,0,0,0,-310,260,N/A,157.5,-110,-110,-6.5,-115,6.5,-105,2025-11-12 12:46:41.533925
4,266373,2025-11-13T00:00:00.000Z,Marshall vs Elon,Marshall -9.5,-105,2,82,"Single-digit home chalk with tempo edge; below 10 avoids premium while leveraging non-conference home-court value around 3 points [web:13][web:6][web:15].",84-72,1,0,0,0,0,0,-485,365,N/A,155.5,-110,-110,-9.5,-105,9.5,-115,2025-11-12 12:46:41.533925
5,264745,2025-11-13T01:00:00.000Z,South Dakota vs Southern Indiana,South Dakota -7.5,-112,2,81,"Short home favorite under 8 in non-conference is preferable to double-digit chalk; pricing fits HCA with reduced tax exposure [web:13][web:6][web:15].",79-70,1,0,0,0,0,0,-340,270,N/A,164.5,-110,-111,-7.5,-112,7.5,-108,2025-11-12 12:46:41.533925
6,266380,2025-11-13T01:00:00.000Z,Texas St vs UTSA,Texas St -3.5,-105,2,80,"Very short home line leans into HCA without paying big-chalk premiums; coin-flip market but home edge meaningful at this range [web:13][web:6][web:15].",73-68,1,0,0,0,0,0,-155,130,N/A,147.5,-110,-110,-3.5,-105,3.5,-115,2025-11-12 12:46:41.533925
7,264739,2025-11-13T01:00:00.000Z,Evansville vs Middle Tenn,Evansville -2.5,-110,1,79,"Home side under a single possession maximizes HCA leverage; avoids early-season fav inflation seen with larger numbers [web:13][web:6][web:15].",72-68,1,0,0,0,0,0,-137,117,N/A,140.5,-108,-112,-2.5,-110,2.5,-110,2025-11-12 12:46:41.533925
8,266379,2025-11-13T01:00:00.000Z,Valparaiso vs Nicholls St,Valparaiso -2.5,-109,1,78,"Sub-three home favorite in a likely close game; aligns with modest HCA and reduced downside compared to laying doubles [web:13][web:6][web:15].",74-70,1,0,0,0,0,0,-142,120,N/A,144.5,-114,-107,-2.5,-109,2.5,-111,2025-11-12 12:46:41.533925
9,267558,2025-11-13T02:00:00.000Z,Fresno State vs UCSD,UCSD +1.5,-110,1,77,"True toss-up range; taking the small road dog captures variance where majority spreads struggle early season [web:6][web:15][web:13].",71-72,0,0,1,0,0,0,-115,-105,N/A,149.5,-110,-110,1.5,-110,-1.5,-110,2025-11-12 12:46:41.533925
10,264741,2025-11-13T02:00:00.000Z,San Diego vs Idaho,Idaho -1.5,-105,1,76,"Market flipped to Idaho as the favorite via away_spread_last; follow the “last” number and back current road chalk at short spread [web:6][web:15][web:13].",74-76,0,0,1,0,0,0,-102,-119,N/A,157.5,-110,-110,1.5,-115,-1.5,-105,2025-11-12 12:46:41.533925
11,266378,2025-11-13T00:00:00.000Z,Boston U vs Brown,Boston U -2.5,-117,1,75,"Small home favorite under a possession and a half; HCA at this band is supportive relative to early-season big-chalk fades [web:13][web:6][web:15].",70-65,1,0,0,0,0,0,-162,136,N/A,129.5,-115,-105,-2.5,-117,2.5,-104,2025-11-12 12:46:41.533925
12,264502,2025-11-13T01:00:00.000Z,Oral Roberts vs Tulsa,Tulsa -6.5,-105,1,71,"Dataset shows away favorite at -6.5; take current “last” line and side with the stronger rated side despite road setting given spread remains sub-7 [web:6][web:15][web:13].",73-79,0,0,1,0,0,0,240,-299,N/A,159.5,-111,-110,6.5,-115,-6.5,-105,2025-11-12 12:46:41.533925
1,264769,2025-11-13T23:00:00.000Z,West Virginia vs Pittsburgh,West Virginia -6.5,-110,3,91,"Short home favorite within typical non-con HCA band (~3.3) avoiding big-chalk tax; early-season majority spread sides underperform, but sub-7 home favs retain edge [web:13][web:6][web:15].",71-62,1,0,0,0,0,0,-270,210,N/A,134.5,-105,-115,-6.5,-110,6.5,-110,2025-11-13 15:00:26.036721
2,266382,2025-11-13T23:30:00.000Z,Michigan St vs San Jose St,Michigan St -24.5,-110,2,86,"Large home chalk still below 25 in a heavy class gap; early-season majority spreads lag overall but elite HCA spots can clear mid-20s vs low-majors [web:6][web:13][web:15].",86-56,1,0,0,0,0,0,-6500,2000,N/A,142.5,-116,-110,-24.5,-110,24.5,-110,2025-11-13 15:00:26.036721
3,264764,2025-11-14T00:00:00.000Z,Seton Hall vs Monmouth,Seton Hall -14.5,-110,2,85,"Manageable home chalk under 15 against a weaker foe; aligns with non-conference HCA without paying ultra-high spread premiums [web:13][web:6][web:15].",78-61,1,0,0,0,0,0,-1350,800,N/A,136.5,-110,-112,-14.5,-110,14.5,-110,2025-11-13 15:00:26.036721
4,264767,2025-11-14T00:00:00.000Z,Alabama vs Purdue,Alabama -3.5,-105,2,84,"Market “last” shows home -3.5; short number leverages HCA while avoiding inflated double digits in a high-level matchup [web:13][web:6][web:15].",81-76,1,0,0,0,0,0,-162,136,N/A,172.5,-110,-110,-3.5,-105,3.5,-115,2025-11-13 15:00:26.036721
5,264768,2025-11-14T00:30:00.000Z,Wichita State vs Loyola (IL),Wichita State -5.5,-110,2,82,"Sub-6 home favorite where HCA is meaningful; avoids early-season volatility of double-digit chalk [web:13][web:6][web:15].",77-69,1,0,0,0,0,0,-225,185,N/A,153.5,-105,-115,-5.5,-110,5.5,-111,2025-11-13 15:00:26.036721
6,280381,2025-11-14T00:00:00.000Z,Howard vs Alcorn State,Howard -6.5,-112,2,81,"Home favorite moved from -7.5 to -6.5 on “last”; catching a better number under 7 improves cover probability [web:6][web:15][web:13].",78-68,1,0,0,0,0,0,-325,260,N/A,154.5,-110,-110,-6.5,-112,6.5,-108,2025-11-13 15:00:26.036721
7,264766,2025-11-14T02:00:00.000Z,K State vs California,K State -6.5,-112,1,79,"Short home fav mirrors HCA without overpaying; number held 6.5 on “last” with supportive home profile [web:13][web:6][web:15].",80-71,1,0,0,0,0,0,-287,232,N/A,163.5,-115,-108,-6.5,-112,6.5,-108,2025-11-13 15:00:26.036721
8,266387,2025-11-15T01:00:00.000Z,Texas A&M vs UCF,Texas A&M -9.5,-115,1,78,"High-major host below double digits benefits from HCA; keeps endgame foul variance manageable under 10 [web:13][web:6][web:15].",83-72,1,0,0,0,0,0,-590,435,N/A,170.0,-110,-110,-9.5,-115,9.5,-105,2025-11-13 15:00:26.036721
9,264765,2025-11-14T01:00:00.000Z,LSU vs FIU,LSU -21.5,-110,1,77,"Strong home favorite vs low-major with line under 22; early-season majority spreads underperform overall, but talent/HCA gap supports chalk here [web:6][web:13][web:15].",91-66,1,0,0,0,0,0,-3200,1400,N/A,158.5,-110,-110,-21.5,-110,21.5,-110,2025-11-13 15:00:26.036721
10,264763,2025-11-14T00:00:00.000Z,UMASS vs Dolphins,UMASS -15.5,-100,1,76,"Home favorite at -15.5 even money; fair price point for a clear step-up host in non-conference [web:6][web:13][web:15].",84-65,1,0,0,0,0,0,-1600,900,N/A,154.0,-113,-109,-15.5,-100,15.5,-120,2025-11-13 15:00:26.036721
11,264510,2025-11-15T01:15:00.000Z,Brown vs Hampton,Brown -2.5,-110,1,75,"Very short home favorite under one possession; maximizes HCA without big-chalk exposure [web:13][web:6][web:15].",72-68,1,0,0,0,0,0,-140,120,N/A,142.5,-110,-110,-2.5,-110,2.5,-110,2025-11-13 15:00:26.036721
12,264512,2025-11-15T02:00:00.000Z,UC Davis vs Sac State,UC Davis -4.5,-110,1,75,"Sub-5 home fav in local matchup leverages HCA; avoids double-digit volatility common early season [web:13][web:6][web:15].",74-68,1,0,0,0,0,0,-190,160,N/A,147.5,-110,-110,-4.5,-110,4.5,-110,2025-11-13 15:00:26.036721
1,264508,2025-11-14T23:30:00.000Z,E. Michigan vs IUIN,E. Michigan -5.5,-110,3,91,"Short home favorite inside HCA band avoids big-chalk volatility; early-season majority spread sides underperform, but sub-6 home favs retain efficiency [web:13][web:6][web:15].",86-78,1,0,0,0,0,0,-250,205,N/A,187.5,-105,-105,-5.5,-110,5.5,-110,2025-11-14 10:45:56.264017
2,271998,2025-11-14T23:30:00.000Z,Rutgers vs Lehigh,Lehigh +17.5,-111,2,86,"Double-digit dog against a heavily priced home brand fits early-season favorite fade angles where majority spreads show negative ROI [web:6][web:15][web:13].",77-63,0,0,1,0,0,0,-2800,1300,N/A,136.5,-115,-110,-17.5,-110,17.5,-111,2025-11-14 10:45:56.264017
3,267343,2025-11-15T00:00:00.000Z,Jax State vs Coastal Car,Jax State -7.5,-115,2,85,"Manageable home chalk under 8 leverages HCA while sidestepping inflated double digits typical in November [web:13][web:6][web:15].",74-65,1,0,0,0,0,0,-345,280,N/A,138.5,-112,-110,-7.5,-115,7.5,-105,2025-11-14 10:45:56.264017
4,266385,2025-11-15T00:00:00.000Z,N. Iowa vs Furman,N. Iowa -9.5,-110,2,84,"Single-digit-to-9.5 home edge with HCA signal; still below double digits to limit endgame variance [web:13][web:6][web:15].",78-68,1,0,0,0,0,0,-575,425,N/A,141.5,-110,-110,-9.5,-110,9.5,-110,2025-11-14 10:45:56.264017
5,264781,2025-11-15T00:00:00.000Z,Iona vs Fordham,Iona -5.5,-110,2,82,"Home favorite under two possessions optimizes HCA without big-chalk tax early season [web:13][web:6][web:15].",77-70,1,0,0,0,0,0,-245,200,N/A,157.5,-110,-111,-5.5,-110,5.5,-110,2025-11-14 10:45:56.264017
6,264775,2025-11-15T00:00:00.000Z,Rhode Island vs Albany,Rhode Island -15.5,-105,1,79,"Mid-to-large home chalk at reduced odds; class gap and HCA support laying under 16 despite early-season fav underperformance trend [web:6][web:13][web:15].",83-64,1,0,0,0,0,0,-1600,950,N/A,151.5,-106,-112,-15.5,-105,15.5,-115,2025-11-14 10:45:56.264017
7,264770,2025-11-15T00:30:00.000Z,Tulane vs New Orleans,Tulane -12.5,-108,1,78,"Sub-13 home favorite keeps volatility manageable while leveraging HCA in a local matchup [web:13][web:6][web:15].",81-67,1,0,0,0,0,0,-900,575,N/A,154.5,-105,-115,-12.5,-108,12.5,-112,2025-11-14 10:45:56.264017
8,264779,2025-11-15T00:00:00.000Z,Fairfield vs Stonehill,Fairfield -6.5,-115,1,77,"Home fav under 7 in early season profiles better than double-digit chalk; HCA meaningful at this range [web:13][web:6][web:15].",74-66,1,0,0,0,0,0,-340,270,N/A,144.5,-110,-112,-6.5,-115,6.5,-105,2025-11-14 10:45:56.264017
9,264771,2025-11-15T00:00:00.000Z,Towson vs Norfolk State,Towson -13.5,-106,1,76,"Movement pushed Towson to -13.5 on last; laying under 14 with HCA is acceptable relative to extreme chalk fades [web:6][web:13][web:15].",75-60,1,0,0,0,0,0,-1000,650,N/A,138.5,-105,-115,-13.5,-106,13.5,-113,2025-11-14 10:45:56.264017
10,264776,2025-11-15T00:30:00.000Z,USC vs Illinois St,USC -15.5,-115,1,75,"Host with talent gap at sub-16 despite juice; aligns with controlled favorite exposure vs ultra-high numbers [web:6][web:13][web:15].",84-66,1,0,0,0,0,0,-1675,1000,N/A,157.5,-110,-115,-15.5,-115,15.5,-105,2025-11-14 10:45:56.264017
11,266387,2025-11-15T01:00:00.000Z,Texas A&M vs UCF,Texas A&M -10.5,-105,1,74,"High-major host just over 10 still within manageable band; HCA plus roster quality justify laying it [web:13][web:6][web:15].",81-69,1,0,0,0,0,0,-550,410,N/A,172.5,-105,-115,-10.5,-105,10.5,-115,2025-11-14 10:45:56.264017
12,267627,2025-11-15T01:00:00.000Z,Arkansas vs Samford,Arkansas -25.5,-108,1,73,"Large number but shy of 26–27.5 extremes; measured exposure to big home favorite given early-season fav inefficiency [web:6][web:15][web:13].",92-64,1,0,0,0,0,0,-10000,3000,N/A,159.5,-105,-115,-25.5,-108,25.5,-112,2025-11-14 10:45:56.264017
1,264823,2025-11-15T19:00:00.000Z,Marquette vs Maryland,Marquette -8.5,-110,3,91,"Short home favorite under 10 leverages non-conference HCA without paying big-chalk tax; early-season majority spread sides underperform, but sub-10 home favs retain efficiency [web:13][web:6][web:15].",78-66,1,0,0,0,0,0,-370,290,N/A,145.5,-115,-111,-8.5,-110,8.5,-110,2025-11-15 10:15:03.538272
2,264801,2025-11-15T19:00:00.000Z,Kansas vs Princeton,Kansas -22.5,-110,2,86,"High-major host with strong HCA; laying 22.5 avoids the 25–30+ extremes where variance rises sharply in November [web:25][web:6][web:13].",83-58,1,0,0,0,0,0,-3600,1500,N/A,144.5,-110,-110,-22.5,-110,22.5,-110,2025-11-15 10:15:03.538272
3,264802,2025-11-15T19:00:00.000Z,SMU vs Butler,SMU -7.5,-110,2,85,"Manageable home chalk below 8 aligns with HCA band and avoids double-digit volatility early season [web:13][web:6][web:15].",79-70,1,0,0,0,0,0,-360,270,N/A,164.5,-105,-110,-7.5,-110,7.5,-110,2025-11-15 10:15:03.538272
4,267559,2025-11-15T19:00:00.000Z,Temple vs Boston Col,Temple -3.5,-110,2,84,"Very short home favorite; HCA meaningful near one possession and reduces exposure to public-chalk inefficiency [web:13][web:6][web:15].",72-66,1,0,0,0,0,0,-173,145,N/A,141.5,-112,-110,-3.5,-110,3.5,-110,2025-11-15 10:15:03.538272
5,264812,2025-11-15T21:00:00.000Z,St. Bonaventure vs Youngstown St,St. Bonaventure -10.5,-110,2,82,"Double-digit but not extreme; Bona’s home edge plus non-conference dynamic supports laying 10.5 [web:25][web:6][web:13].",77-64,1,0,0,0,0,0,-587,445,N/A,148.5,-105,-110,-10.5,-110,10.5,-110,2025-11-15 10:15:03.538272
6,276082,2025-11-15T23:00:00.000Z,Davidson vs Bowling Green,Davidson -4.5,-112,1,79,"Sub-5 home favorite maximizes HCA value while limiting endgame foul volatility [web:13][web:6][web:15].",76-70,1,0,0,0,0,0,-232,190,N/A,146.5,-108,-110,-4.5,-112,4.5,-108,2025-11-15 10:15:03.538272
7,266402,2025-11-15T21:00:00.000Z,UCSD vs Idaho,UCSD -5.5,-115,1,78,"Non-conference host with a single-possession-and-a-half spread; aligns with HCA without entering double digits [web:13][web:6][web:15].",74-66,1,0,0,0,0,0,-298,227,N/A,148.5,-108,-112,-5.5,-115,5.5,-105,2025-11-15 10:15:03.538272
8,267628,2025-11-15T22:00:00.000Z,UC Riverside vs North Dakota,UC Riverside -3.5,-105,1,77,"Tight home number leverages HCA; early-season majority spreads underperform, but short home favs remain viable [web:6][web:13][web:15].",72-67,1,0,0,0,0,0,-175,145,N/A,148.5,-105,-110,-3.5,-105,3.5,-115,2025-11-15 10:15:03.538272
9,266404,2025-11-15T22:00:00.000Z,Texas St vs Texas Southern,Texas St -3.5,-113,1,76,"Short home favorite near one possession; preference to HCA in non-conference over laying bigger numbers [web:13][web:6][web:15].",71-66,1,0,0,0,0,0,-205,164,N/A,144.5,-110,-110,-3.5,-113,3.5,-106,2025-11-15 10:15:03.538272
10,266388,2025-11-15T19:00:00.000Z,Winthrop vs Mercer,Winthrop -2.5,-115,1,75,"Very small home favorite; HCA plus non-con step-up supports laying under 3 [web:13][web:6][web:15].",77-73,1,0,0,0,0,0,-135,114,N/A,163.5,-110,-110,-2.5,-115,2.5,-105,2025-11-15 10:15:03.538272
11,264810,2025-11-16T01:00:00.000Z,Villanova vs Duquesne,Villanova -10.5,-110,1,75,"Solid home profile with a manageable double-digit; avoids extreme chalk bands where variance spikes [web:25][web:6][web:13].",80-67,1,0,0,0,0,0,-625,425,N/A,150.5,-110,-110,-10.5,-110,10.5,-110,2025-11-15 10:15:03.538272
12,264814,2025-11-16T02:00:00.000Z,Utah vs Sam Houston,Utah -13.5,-105,1,74,"Non-conference HCA around 3–3.5 points supports mid-chalk at -13.5 more than laying high-20s; price is fair [web:13][web:6][web:25].",81-64,1,0,0,0,0,0,-1048,650,N/A,158.5,-105,-110,-13.5,-105,13.5,-115,2025-11-15 10:15:03.538272
1,264848,2025-11-18T00:00:00.000Z,Pittsburgh vs Bucknell,Pittsburgh -15.5,-111,3,91,"Strong home profile laying mid-teens avoids extreme-chalk variance; non-conference HCA around 3–3.5 supports margin vs low-major [web:13][web:6][web:25].",82-62,1,0,0,0,0,0,-1800,1000,N/A,141.5,-115,-105,-15.5,-111,15.5,-109,2025-11-17 14:55:33.937966
2,264849,2025-11-18T00:00:00.000Z,NC State vs VCU,NC State -11.5,-115,2,86,"Shorter double-digit home fav still within controllable band; prefer HCA over backing a public dog early season [web:6][web:25][web:13].",81-68,1,0,0,0,0,0,-900,600,N/A,164.5,-110,-110,-11.5,-115,11.5,-105,2025-11-17 14:55:33.937966
3,267629,2025-11-18T00:00:00.000Z,UCF vs Oakland,UCF -13.5,-110,2,85,"Host laying under two TDs with solid athleticism gap; aligns with non-conference HCA and avoids >15 volatility [web:13][web:6][web:25].",84-68,1,0,0,0,0,0,-1100,700,N/A,162.5,-115,-111,-13.5,-110,13.5,-110,2025-11-17 14:55:33.937966
4,264852,2025-11-18T00:00:00.000Z,Charleston vs Drake,Charleston -7.5,-105,2,84,"Sub-8 number maximizes HCA leverage without paying double-digit premium; early-season public spreads underperform [web:6][web:13][web:25].",77-70,1,0,0,0,0,0,-310,250,N/A,152.5,-115,-105,-7.5,-105,7.5,-115,2025-11-17 14:55:33.937966
5,267346,2025-11-18T00:00:00.000Z,Siena vs Colgate,Siena -6.5,-113,2,82,"Tight home favorite near two possessions; HCA meaningful in non-conference at this range [web:13][web:6][web:25].",74-67,1,0,0,0,0,0,-290,235,N/A,146.0,-109,-112,-6.5,-113,6.5,-107,2025-11-17 14:55:33.937966
6,264851,2025-11-18T02:00:00.000Z,Clemson vs North Alabama,Clemson -25.5,-112,1,79,"Big fav exposure is measured; Clemson’s home edge plus class gap justify laying mid-20s, avoiding 30+ extremes [web:25][web:6][web:13].",88-60,1,0,0,0,0,0,-9000,2500,N/A,144.5,-112,-108,-25.5,-112,25.5,-108,2025-11-17 14:55:33.937966
7,264857,2025-11-18T02:00:00.000Z,Colorado vs Alabama St,Colorado -22.5,-110,1,78,"High-major host with solid HCA at a manageable double-digit; under 25 curbs late-game variance [web:25][web:6][web:13].",85-58,1,0,0,0,0,0,-8000,2200,N/A,156.5,-107,-109,-22.5,-110,22.5,-110,2025-11-17 14:55:33.937966
8,264861,2025-11-18T01:00:00.000Z,Wisconsin vs SIU-Edwardsville,Wisconsin -25.5,-110,1,77,"Mid-20s chalk but shy of 30; controlled exposure to superior home side in non-conference [web:6][web:25][web:13].",86-60,1,0,0,0,0,0,-6500,2000,N/A,146.5,-105,-115,-25.5,-110,25.5,-110,2025-11-17 14:55:33.937966
9,264860,2025-11-18T02:00:00.000Z,Arizona St vs Georgia State,Arizona St -18.5,-115,1,76,"Solid home edge at a non-extreme double-digit; HCA plus talent gap support laying under 20 [web:13][web:6][web:25].",82-62,1,0,0,0,0,0,-3200,1400,N/A,145.5,-110,-110,-18.5,-115,18.5,-105,2025-11-17 14:55:33.937966
10,280384,2025-11-18T02:00:00.000Z,UCSB vs Loyola Marymount,UCSB -3.5,-105,1,75,"Very short home favorite near one possession; HCA pivotal in coin-flip range [web:13][web:6][web:25].",71-66,1,0,0,0,0,0,-170,141,N/A,143.5,-108,-112,-3.5,-105,3.5,-115,2025-11-17 14:55:33.937966
11,266417,2025-11-18T03:00:00.000Z,Oregon vs Oregon St,Oregon -14.5,-105,1,75,"Rival home favorite at sub-15 limits variance; HCA and roster depth endorse laying it [web:25][web:6][web:13].",77-61,1,0,0,0,0,0,-1200,800,N/A,140.5,-112,-108,-14.5,-105,14.5,-115,2025-11-17 14:55:33.937966
