rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp
5,266378,2025-11-13T00:00:00.000Z,Boston U vs Brown,Boston U -2.5,-117,2,82,Small home favorite with strong consensus (95% tickets 93% money). Line strengthening despite heavy public action shows respect. Dominant public support with manageable spread. Similar profile to successful Louisville pick.,68-64,1,0,0,0,0,0,-162,136,,129.5,-115,-105,-2.5,-117,2.5,-104,2025-11-12T12:46:40.000Z
6,264757,2025-11-13T01:00:00.000Z,Missouri vs Minnesota,Missouri -6.5,-115,2,80,Home favorite with strengthening ML (-310 unchanged) and massive sharp money (67% tickets 82% spread money). Public heavily backing Missouri spread. Medium spread but strong fundamentals and home court advantage.,82-74,1,0,0,0,0,0,-310,260,,157.5,-110,-110,-6.5,-115,6.5,-105,2025-11-12T12:46:40.000Z
7,264743,2025-11-13T00:00:00.000Z,G Washington vs American U,American U +17.5,-110,2,78,Away dog with huge value. Away spread tickets surged to 92% and money to 90%. Sharp money pounding the dog despite 17.5 points. Similar to Florida St +17.5 winner. Rivalry game where dog covers.,84-71,0,0,1,0,0,0,-2100,1100,,151.5,-110,-110,-17.5,-110,17.5,-110,2025-11-12T12:46:40.000Z
8,264756,2025-11-13T00:00:00.000Z,VA Tech vs Saint Joe's,Under 157.5,-105,1,76,Strong defensive matchup. Under getting 64% tickets and 61% money. Line moved from -110 to -105 showing book wants over action. VA Tech plays defense and will control tempo. Avoiding over disaster streak.,84-70,0,0,0,0,0,1,-950,625,,157.5,-115,-105,-12.5,-110,12.5,-110,2025-11-12T12:46:40.000Z
9,264752,2025-11-13T01:30:00.000Z,Bryant U vs Dartmouth ,Bryant U -1.5,-109,1,74,Small home favorite in pick'em. Bryant getting 79% tickets and 86% money. Sharp money heavily on home team with strengthening line. Home court advantage in true toss-up game. Low spread limits risk.,76-74,1,0,0,0,0,0,-122,102,,149.5,-110,-110,-1.5,-109,1.5,-111,2025-11-12T12:46:40.000Z
10,264502,2025-11-13T01:00:00.000Z,Oral Roberts vs Tulsa,Oral Roberts +6.5,-115,1,72,Home dog with value. Away spread money at 71% but home getting 6.5 points at home. Tulsa as road favorite historically struggles. Home court worth more than 6 points in most matchups. Contrarian value play.,78-82,1,0,0,0,0,0,240,-299,,159.5,-111,-110,6.5,-115,-6.5,-105,2025-11-12T12:46:40.000Z
11,264741,2025-11-13T02:00:00.000Z,San Diego vs Idaho,San Diego +1.5,-115,1,70,Home dog in pick'em that flipped from favorite. Line moved dramatically from San Diego +110 ML to -102. Getting points at home in true toss-up. Sharp money on Idaho but home court worth the small number.,79-80,1,0,0,0,0,0,-102,-119,,157.5,-110,-110,1.5,-115,-1.5,-105,2025-11-12T12:46:40.000Z
1,264767,2025-11-14T00:00:00.000Z,Alabama vs Purdue,Alabama -3.5,-105,3,92,Neutral site game with Alabama as small favorite. Line moved from -1.5 to -3.5 showing sharp money. 85% ML tickets and 95% ML money on Alabama. Small spread with overwhelming sharp consensus. Similar to Texas St -3.5 winner.,88-82,1,0,0,0,0,0,-162,136,,172.5,-110,-110,-3.5,-105,3.5,-115,2025-11-13T15:00:25.000Z
2,267568,2025-11-14T00:30:00.000Z,Grambling St vs Southern Miss,Grambling St -2.0,-111,3,90,Small home favorite with massive support (63% tickets 86% money). Line moved from -1.5 to -2.0 and public still backing Grambling. Perfect profile matching our winning formula from 11/12. Manageable spread at home.,76-72,1,0,0,0,0,0,-122,102,,148.5,-110,-110,-2.0,-111,2.0,-109,2025-11-13T15:00:25.000Z
3,264768,2025-11-14T00:30:00.000Z,Wichita State vs Loyola (IL),Wichita State -5.5,-110,3,88,Home favorite with dominant consensus (96% ML tickets/money 78% spread tickets 82% spread money). Medium-small spread with overwhelming support. Line stable showing book confidence. Matches Missouri -6.5 winner profile.,82-75,1,0,0,0,0,0,-225,185,,153.5,-105,-115,-5.5,-110,5.5,-111,2025-11-13T15:00:25.000Z
4,264769,2025-11-13T23:00:00.000Z,West Virginia vs Pittsburgh,West Virginia -6.5,-110,2,85,Home favorite in rivalry game with strong support (92% ML tickets 91% ML money). Medium spread but huge public consensus. Similar to Louisville -6.5 winner. Rivalry at home with manageable number.,74-66,1,0,0,0,0,0,-270,210,,134.5,-105,-115,-6.5,-110,6.5,-110,2025-11-13T15:00:25.000Z
5,266381,2025-11-13T23:00:00.000Z,Lafayette vs Cornell,Lafayette +4.5,-105,2,84,Home dog getting points with value. Sharp money considerations with favorable position. Getting 4.5 at home in what should be close game. Home court worth more than 4.5 points.,72-75,1,0,0,0,0,0,170,-205,,160.5,-105,-112,4.5,-105,-4.5,-115,2025-11-13T15:00:25.000Z
6,280381,2025-11-14T00:00:00.000Z,Howard vs Alcorn State,Howard -6.5,-112,2,82,Home favorite with line moving in their favor (-7.5 to -6.5) while getting 71% tickets and 41% money. Sharp money taking Howard at better number. Medium-small spread at home with value after line move.,81-73,1,0,0,0,0,0,-325,260,,154.5,-110,-110,-6.5,-112,6.5,-108,2025-11-13T15:00:25.000Z
7,264766,2025-11-14T02:00:00.000Z,K State vs California,K State -6.5,-112,2,80,Home favorite with strong support (95% ML tickets 93% ML money). Spread getting 71% tickets and 68% money. Medium spread but dominant public consensus. Line stable at -6.5 showing respect for number.,85-77,1,0,0,0,0,0,-287,232,,163.5,-115,-108,-6.5,-112,6.5,-108,2025-11-13T15:00:25.000Z
8,264507,2025-11-14T01:00:00.000Z,Alabama A&M vs Charleston So,Alabama A&M -1.5,-120,1,76,Small home favorite in pick'em with 74% tickets and only 30% money - public/sharp split but home court matters. Getting small number at home. Line stable showing value. Similar to Bryant U -1.5 winner.,77-75,1,0,0,0,0,0,-130,110,,152.5,-115,-107,-1.5,-120,1.5,-101,2025-11-13T15:00:25.000Z
9,264510,2025-11-15T01:15:00.000Z,Brown vs Hampton,Brown -2.5,-110,1,74,Small home favorite with building momentum (70% over tickets showing tempo game). Small spread at home in pick'em situation. Home court advantage decisive in close games. Matches winning formula.,74-71,1,0,0,0,0,0,-140,120,,142.5,-110,-110,-2.5,-110,2.5,-110,2025-11-13T15:00:25.000Z
10,264773,2025-11-15T01:30:00.000Z,DePaul vs Northwestern,DePaul +6.5,-110,1,72,Home dog getting 6.5 in rivalry game. Northwestern 96% ML tickets but DePaul has home court. Medium dog number with value. Similar to Oral Roberts +6.5 winner where home dog covered.,66-71,1,0,0,0,0,0,225,-275,,138.5,-110,-110,6.5,-110,-6.5,-110,2025-11-13T15:00:25.000Z
11,264790,2025-11-15T02:00:00.000Z,TCU vs Michigan,TCU +7.0,-110,1,70,Home dog getting a full touchdown. Michigan 99% ML tickets but TCU at home can keep it close. Medium dog spread with home court advantage. Road favorites often don't cover full touchdown.,73-78,1,0,0,0,0,0,265,-332,,157.5,-110,-110,7.0,-110,-7.0,-110,2025-11-13T15:00:25.000Z
1,264781,2025-11-15T00:00:00.000Z,Iona vs Fordham,Iona -5.5,-110,3,92,Home favorite with overwhelming consensus (97% ML tickets 100% ML money 88% spread tickets 93% spread money). Medium-small spread with dominant support. Line stable showing confidence. Perfect profile matching our winners.,82-74,1,0,0,0,0,0,-245,200,,157.5,-110,-111,-5.5,-110,5.5,-110,2025-11-14T10:45:55.000Z
2,264792,2025-11-15T00:00:00.000Z,Wolves vs Citadel,Wolves -6.5,-114,3,90,Home favorite with extreme consensus (96% ML tickets 97% ML money 76% spread tickets 89% spread money). Line moving toward Wolves (-250 to -298 ML). Medium spread with overwhelming sharp support. Matches Wichita -5.5 winner.,79-70,1,0,0,0,0,0,-298,240,,150.0,-107,-112,-6.5,-114,6.5,-105,2025-11-14T10:45:55.000Z
3,264779,2025-11-15T00:00:00.000Z,Fairfield vs Stonehill,Fairfield -6.5,-115,3,88,Home favorite with dominant support (98% ML tickets 100% ML money). Line moved from -7.0 to -6.5 providing better number while sharp money poured in. Medium spread with perfect consensus profile. Similar to Howard -6.5 winner.,78-69,1,0,0,0,0,0,-340,270,,144.5,-110,-112,-6.5,-115,6.5,-105,2025-11-14T10:45:55.000Z
4,264508,2025-11-14T23:30:00.000Z,E. Michigan vs IUIN,E. Michigan -5.5,-110,2,85,Home favorite with strong support (97% ML tickets 73% ML money despite 94% initially). Medium-small spread in winning range. Sharp money taking E. Michigan despite line stability. Matches our winning formula.,96-88,1,0,0,0,0,0,-250,205,,187.5,-105,-105,-5.5,-110,5.5,-110,2025-11-14T10:45:55.000Z
5,264771,2025-11-15T00:00:00.000Z,Towson vs Norfolk State,Towson -13.5,-106,2,84,Home favorite with strengthening line (ML from -600 to -1000). Sharp money driving line movement while getting 98% ML tickets and 96% ML money. Medium spread showing dominance. Line moved 4 points in Towson favor.,78-62,1,0,0,0,0,0,-1000,650,,138.5,-105,-115,-13.5,-106,13.5,-113,2025-11-14T10:45:55.000Z
6,266385,2025-11-15T00:00:00.000Z,N. Iowa vs Furman,N. Iowa -9.5,-110,2,82,Home favorite with excellent support (97% ML tickets 98% ML money). Line moved from -10.5 to -9.5 providing value. Medium spread with overwhelming consensus. Better number after line movement favors bettors.,77-65,1,0,0,0,0,0,-575,425,,141.5,-110,-110,-9.5,-110,9.5,-110,2025-11-14T10:45:55.000Z
7,264770,2025-11-15T00:30:00.000Z,Tulane vs New Orleans,Tulane -12.5,-108,2,80,Home favorite with dominant consensus (98% ML tickets 96% ML money). Line moved from -11.5 to -12.5 and sharp money followed. Medium spread showing control. Similar spread range to our winners.,84-69,1,0,0,0,0,0,-900,575,,154.5,-105,-115,-12.5,-108,12.5,-112,2025-11-14T10:45:55.000Z
8,264510,2025-11-15T01:15:00.000Z,Brown vs Hampton,Brown -1.5,-105,1,76,Small home favorite in pick'em (84% ML tickets 76% ML money). Line stable at -1.5 showing value. Pick'em games favor home team. Similar to Bryant -1.5 and Alabama A&M -1.5 winners.,73-71,1,0,0,0,0,0,-120,-100,,141.5,-116,-110,-1.5,-105,1.5,-115,2025-11-14T10:45:55.000Z
9,264778,2025-11-14T23:30:00.000Z,Lindenwood vs Charleston So,Charleston So +3.5,-105,1,74,Away dog with sharp money (77% tickets 70% money on Charleston). Line stable at 3.5 despite public fading Lindenwood heavily. Value on quality dog getting points. Contrarian play with sharp backing.,73-75,0,0,1,0,0,0,-142,120,,156.5,-110,-110,-3.5,-115,3.5,-105,2025-11-14T10:45:55.000Z
10,264773,2025-11-15T01:30:00.000Z,DePaul vs Northwestern,DePaul +4.5,-112,1,72,Home dog with improving number (line from +5.5 to +4.5). Getting better number while Northwestern has 95% ML support. Medium dog spread at home where home court matters. Value improved from previous attempt.,68-71,1,0,0,0,0,0,167,-207,,142.5,-105,-112,4.5,-112,-4.5,-108,2025-11-14T10:45:55.000Z
11,264790,2025-11-15T02:00:00.000Z,TCU vs Michigan,TCU +7.5,-110,1,70,Home dog getting full touchdown. Line moved from +8.5 to +7.5 showing sharp Michigan money but TCU at home can cover. Michigan 97% ML tickets but road favorites struggle to cover big numbers. Similar to yesterday value plays.,74-80,1,0,0,0,0,0,285,-360,,159.5,-115,-105,7.5,-110,-7.5,-110,2025-11-14T10:45:55.000Z
1,267559,2025-11-15T19:00:00.000Z,Temple vs Boston Col,Temple -3.5,-110,3,92,Small home favorite with perfect profile (98% ML tickets 98% ML money 67% spread tickets 71% spread money). Spread in sweet spot of 3.5. Matches our most successful pattern. Strong consensus on small number.,74-69,1,0,0,0,0,0,-173,145,,141.5,-112,-110,-3.5,-110,3.5,-110,2025-11-15T10:15:06.000Z
2,264825,2025-11-15T19:00:00.000Z,Denver vs UTSA,Denver -4.5,-108,3,90,Small home favorite with dominant support (95% ML tickets 91% ML money 62% spread tickets 69% spread money). Spread at 4.5 is in our winning range. Strong consensus backing home team.,78-72,1,0,0,0,0,0,-205,164,,148.5,-105,-115,-4.5,-108,4.5,-112,2025-11-15T10:15:06.000Z
3,278414,2025-11-15T19:00:00.000Z,UNC Greensboro vs Austin Peay,UNC Greensboro -1.5,-107,3,88,Small home favorite in pick'em (88% ML tickets 77% ML money 51% spread tickets 60% spread money). Pick'em games at 1.5 have been our bread and butter. Home court decisive in close games.,75-73,1,0,0,0,0,0,-122,102,,146.5,-111,-109,-1.5,-107,1.5,-113,2025-11-15T10:15:06.000Z
4,266388,2025-11-15T19:00:00.000Z,Winthrop vs Mercer,Winthrop -2.5,-115,2,85,Small home favorite with strong support (92% ML tickets 94% ML money 60% spread tickets 70% spread money). Spread at 2.5 in optimal range. Perfect profile for our strategy.,81-77,1,0,0,0,0,0,-135,114,,163.5,-110,-110,-2.5,-115,2.5,-105,2025-11-15T10:15:06.000Z
5,264820,2025-11-16T00:00:00.000Z,Nebraska vs Oklahoma,Nebraska -1.5,-110,2,84,Small home favorite in pick'em (80% ML tickets 82% ML money). Spread at 1.5 with strong consensus. Oklahoma getting sharp money (81% on spread) but home court worth more than 1.5 in neutral-ish game.,82-80,1,0,0,0,0,0,-112,-108,,163.5,-105,-115,-1.5,-110,1.5,-111,2025-11-15T10:15:06.000Z
6,276082,2025-11-15T23:00:00.000Z,Davidson vs Bowling Green,Davidson -4.5,-112,2,82,Small home favorite with overwhelming support (97% ML tickets 99% ML money 60% spread tickets 88% spread money). Extreme sharp money consensus. Small spread with massive backing.,76-70,1,0,0,0,0,0,-232,190,,146.5,-108,-110,-4.5,-112,4.5,-108,2025-11-15T10:15:06.000Z
7,267628,2025-11-15T22:00:00.000Z,UC Riverside vs North Dakota,UC Riverside -3.5,-105,2,80,Small home favorite with strong support (97% ML tickets 89% ML money 55% spread tickets 62% spread money). Spread in sweet spot at 3.5. Line stable showing confidence.,77-72,1,0,0,0,0,0,-175,145,,148.5,-105,-110,-3.5,-105,3.5,-115,2025-11-15T10:15:06.000Z
8,266404,2025-11-15T22:00:00.000Z,Texas St vs Texas Southern,Texas St -3.5,-113,1,76,Small home favorite with perfect consensus (98% ML tickets 100% ML money 63% spread tickets 67% spread money). Spread at 3.5 in winning range. Texas St won last time we picked them.,74-69,1,0,0,0,0,0,-205,164,,144.5,-110,-110,-3.5,-113,3.5,-106,2025-11-15T10:15:06.000Z
9,264807,2025-11-16T00:00:00.000Z,UConn vs BYU,UConn -6.5,-105,1,74,Medium home favorite but elite team (92% ML tickets 82% ML money). Spread at 6.5 against quality opponent. Big matchup where UConn should control at home. Line moved back to 6.5 after being 5.75.,80-72,1,0,0,0,0,0,-294,237,,153.5,-109,-112,-6.5,-105,6.5,-115,2025-11-15T10:15:06.000Z
10,271999,2025-11-15T20:00:00.000Z,SE Missouri vs St. Thomas,SE Missouri +2.5,-111,1,72,Road dog with sharp money backing (52% ML money despite 18% tickets). Contrarian play where sharp money supports underdog. Getting 2.5 points with sharp backing.,75-77,0,0,1,0,0,0,114,-135,,153.5,-105,-115,2.5,-111,-2.5,-111,2025-11-15T10:15:06.000Z
11,264517,2025-11-15T19:00:00.000Z,Air Force vs Miami (OH),Air Force +10.5,-105,1,70,Home dog getting double digits (only 1% ML tickets but 0% ML money shows total fade). Miami heavily favored but Air Force at home can keep competitive. Large dog spread with home court advantage.,68-76,1,0,0,0,0,0,425,-562,,143.5,-115,-110,10.5,-105,-10.5,-115,2025-11-15T10:15:06.000Z
1,264852,2025-11-18T00:00:00.000Z,Charleston vs Drake,Charleston -7.5,-105,2,88,Medium home favorite with perfect consensus (96% ML tickets 97% ML money). Charleston can dominate - not just win close. 7.5 spread suggests they'll control game. Sharp money aligned at 40% on both sides (balanced sharp action).,82-71,1,0,0,0,0,0,-310,250,,152.5,-115,-105,-7.5,-105,7.5,-115,2025-11-17T14:55:34.000Z
2,264859,2025-11-18T00:00:00.000Z,Tenn Tech vs Wolves,Tenn Tech -4.5,-110,2,85,Small-medium home favorite with overwhelming support (90% ML tickets/money 68% spread tickets 73% spread money). Wolves struggled in recent games. Line stable showing confidence.,79-72,1,0,0,0,0,0,-192,160,,152.5,-110,-110,-4.5,-110,4.5,-110,2025-11-17T14:55:34.000Z
3,264855,2025-11-18T01:00:00.000Z,NDSU vs S. Illinois,NDSU -1.5,103,2,84,Pick'em with POSITIVE odds on favorite! Rare value opportunity. 43% ML tickets but 40% ML money shows balanced action. Sharp money respects both teams but line screams value at +103 for home team.,76-74,1,0,0,0,0,0,-115,-105,,153.5,-105,-112,-1.5,103,1.5,-122,2025-11-17T14:55:34.000Z
4,267346,2025-11-18T00:00:00.000Z,Siena vs Colgate,Siena -6.5,-113,2,82,Medium home favorite with dominant support (96% ML tickets 93% ML money). Sharp money heavily on Siena spread (38% tickets but 59% money). Reverse line movement showing sharp confidence.,78-69,1,0,0,0,0,0,-290,235,,146.0,-109,-112,-6.5,-113,6.5,-107,2025-11-17T14:55:34.000Z
5,264863,2025-11-18T00:00:00.000Z,Dolphins vs Niagara,Dolphins -2.5,-107,1,78,Small home favorite but DIFFERENT profile - only 53% ML tickets (not 90%+). Sharp split at 40/60 money. This is a REAL pick'em not a public trap. Balanced action suggests honest line.,71-68,1,0,0,0,0,0,-135,114,,138.5,-105,-115,-2.5,-107,2.5,-112,2025-11-17T14:55:34.000Z
6,264856,2025-11-18T00:00:00.000Z,Penn vs Saint Joe's,Penn +5.5,-105,1,76,Home dog with sharp money (only 9% ML tickets but road team has 91% tickets 95% ML money). Getting 5.5 at home against heavy road favorite. Value in contrarian home dog position.,79-83,1,0,0,0,0,0,222,-278,,161.5,-110,-110,5.5,-105,-5.5,-115,2025-11-17T14:55:34.000Z
7,280384,2025-11-18T02:00:00.000Z,UCSB vs Loyola Marymount,UCSB -3.5,-105,1,74,Small home favorite with strong backing (72% ML tickets 78% ML money). Sharp money at 42/58 spread shows respect for line. Better profile than recent failed small favorites.,74-69,1,0,0,0,0,0,-170,141,,143.5,-108,-112,-3.5,-105,3.5,-115,2025-11-17T14:55:34.000Z
8,264866,2025-11-18T23:30:00.000Z,Kentucky vs Michigan St,Kentucky -5.5,-110,1,72,Medium home favorite with strong support (72% ML tickets 84% ML money 67% spread tickets 81% spread money). Quality matchup where Kentucky should control at home. Sharp money heavily on Kentucky.,80-73,1,0,0,0,0,0,-245,200,,154.5,-110,-110,-5.5,-110,5.5,-110,2025-11-17T14:55:34.000Z
9,278479,2025-11-18T00:30:00.000Z,UL Monroe vs Lamar,UL Monroe +10.5,-115,1,70,Home dog getting double digits despite only 17% ML tickets but 7% ML money (tiny sample). Sharp money massively on Lamar (93% ML money). Value in home dog getting 10.5 points.,68-76,1,0,0,0,0,0,410,-550,,139.5,-112,-109,10.5,-115,-10.5,-104,2025-11-17T14:55:34.000Z
1,264870,2025-11-18T23:30:00.000Z,Buffalo vs Vermont,Buffalo +2.5,-105,1,85,HOME DOG - Our best pattern (7-2). Only 32% ML tickets vs 68% on Vermont shows sharp fade of road favorite. Getting 2.5 at home in pick'em game. Vermont 90% ML money but road teams have FAILED.,70-71,1,0,0,0,0,0,130,-155,,140.5,-113,-107,2.5,-105,-2.5,-115,2025-11-18T07:15:59.000Z
2,266427,2025-11-19T00:00:00.000Z,JMU vs Towson,JMU +2.5,-110,1,82,HOME DOG in pick'em. Only 24% ML tickets but 76% on road Towson. Sharp money heavily on road team but home court worth more than 2.5. Home dogs are 7-2 road favorites have failed consistently.,69-70,1,0,0,0,0,0,120,-143,,137.5,-108,-110,2.5,-110,-2.5,-110,2025-11-18T07:15:59.000Z
3,264891,2025-11-19T00:00:00.000Z,Charleston So vs IUIN,Charleston So +1.5,-110,1,80,HOME DOG in true pick'em. 29% ML tickets for Charleston So 71% on IUIN. Getting points at home. No spread data (0.0% on both sides) suggests sharp staying away - we take home dog by default.,95-96,1,0,0,0,0,0,110,-134,,189.5,-113,-109,1.5,-110,-1.5,-110,2025-11-18T07:15:59.000Z
4,264876,2025-11-19T00:00:00.000Z,Detroit vs E. Michigan,Detroit -1.5,-105,1,78,ONLY HOME FAVORITE we're taking - it's a pick'em at -1.5. Only 38% ML tickets shows NO consensus trap. 62% on E. Michigan but only 23/77 money split shows mixed signals. Smallest possible favorite bet.,78-76,1,0,0,0,0,0,-115,-105,,154.5,-108,-112,-1.5,-105,1.5,-115,2025-11-18T07:15:59.000Z
5,267561,2025-11-19T02:00:00.000Z,Fresno State vs SFA,Fresno State +2.5,-110,1,76,HOME DOG getting points. Only 33% ML tickets for Fresno 67% on SFA. Sharp money 37/63 money split. Road favorite at -150 we get 2.5 at home. Home dogs working road favorites failing.,74-75,1,0,0,0,0,0,122,-150,,147.5,-109,-113,2.5,-110,-2.5,-110,2025-11-18T07:15:59.000Z
6,264866,2025-11-18T23:30:00.000Z,Kentucky vs Michigan St,Michigan St +4.5,-115,1,72,AWAY DOG with value. Kentucky 80% ML tickets but line moved FROM -5.5 to -4.5 (toward Michigan St). Sharp money respecting Michigan St despite public hammering Kentucky. Quality team getting points.,76-78,0,0,1,0,0,0,-205,164,,153.5,-110,-110,-4.5,-105,4.5,-115,2025-11-18T07:15:59.000Z
1,264919,2025-11-19T23:00:00.000Z,Air Force vs Alabama St,Air Force -2.5,-105,1,88,ONLY home favorite we're taking - it's a tiny -2.5 in a pick'em. Line moved FROM -1.5 to -2.5 showing Air Force strengthening. 74% tickets 34% money shows public/sharp split but this is pick'em territory. Exception to our rule given the tiny spread.,70-67,1,0,0,0,0,0,-148,124,,138.5,-109,-113,-2.5,-105,2.5,-115,2025-11-19T21:29:20.000Z
